userId,reactTime,category,type,hasAtt,realId,emailCode
1,18.9585127923906,Financial,Liking,0,Scam,009261g 
2,12.6024108977927,Social,Scarcity,0,Scam,025275
3,17.0443915172068,Financial,Social Proof,1,Safe,004051lS 
1,9.8124565478106,Job Offer,Type,0,Safe,038S
4,14.203438932765,Legal,Scarcity,1,Scam,026272
2,22.1005537404772,Finance and Banking,Type,0,Safe,004S
4,15.5291548892355,Ideological,Social Proof,1,Scam,008754e
3,7.26486271588828,University Phishing Emails,Type,0,Scam,071
2,22.7857336581733,Legal,Social Proof,1,Scam,025052
1,30.8555273830652,General,Type,0,Safe,017S
3,20.0589438248771,Security,Liking,0,Safe,001963cS
3,15.9521270156688,General,Type,0,Safe,002S
1,12.0432487783773,Finance and Banking,Type,0,Safe,022S
3,8.46459593350346,University Phishing Emails,Type,0,Scam,128
4,13.9383109559381,Ideological,Reciprocation,1,Safe,019224cS
3,10.4441609187952,Health,Reciprocation,0,Safe,004926aS
4,22.7957107107868,Finance and Banking,Type,1,Scam,017
3,21.1587983613354,Security,Social Proof,0,Scam,002253c
3,10.4967265741848,University Phishing Emails,Type,0,Scam,078
4,12.0381942675854,Ideological,Scarcity,1,Scam,008674e
2,8.23425054524023,University Phishing Emails,Type,1,Scam,053
2,19.6685551349156,Social,Commitment/Consistency,0,Scam,029145
4,14.5722845978653,General,Type,0,Safe,029S
1,13.8702242281806,General,Type,0,Safe,015S
1,9.96671868250633,General,Type,0,Safe,024S
3,8.68868718326667,Social,Reciprocation,1,Safe,026425S
2,7.99796291506482,General,Type,0,Safe,009S
2,8.93793588623339,Finance and Banking,Type,1,Scam,019
4,5.71381718427801,University Phishing Emails,Type,0,Scam,059
4,9.16801733655575,Health,Scarcity,0,Safe,007876cS 
4,9.04522070569965,Financial,Perceptual Contrast,1,Scam,020111
2,16.7907580707788,Legal,Reciprocation,1,Safe,008322dS
2,14.3588143696015,Social,Liking,0,Safe,001465aS
3,10.0477641678117,Security,Reciprocation,0,Safe,006823bS
4,11.0741840910914,Legal,Reciprocation,1,Safe,021022S
3,16.31685187525,Ideological,Scarcity,1,Safe,010174aS 
1,10.7783867239878,General,Type,0,Safe,014S
4,16.2149056802227,Health,Scarcity,1,Scam,011076d 
4,9.67180507753073,Financial,Social Proof,1,Safe,000251fS
4,5.29710845732552,University Phishing Emails,Type,0,Scam,076
