userId,reactTime,category,type,hasAtt,realId,emailCode
1,17.682865696996,Financial,Authority,1,Safe,003631gS 
1,17.2801534812095,General,Type,0,Safe,014S
3,26.2507580788983,Legal,Liking,1,Safe,005162aS 
2,33.8052696405939,Finance and Banking,Type,0,Scam,008
4,8.37180131717855,Financial,Reciprocation,0,Scam,019821g
1,34.7665725572795,General,Type,0,Safe,007S
2,23.3826843137201,Social,Commitment/Consistency,0,Safe,029145S
2,19.2227928393957,General,Type,1,Safe,002S
2,19.2146259614901,Legal,Authority,1,Safe,012032bS 
3,41.5551251028633,Health,Commitment/Consistency,0,Scam,007546c
3,18.6818863463773,Legal,Authority,0,Scam,017432d 
3,12.8640700369647,University Phishing Emails,Type,0,Scam,077
3,17.1108703618934,Job Offer,Type,0,Safe,038S
2,18.0649500302966,Social,Liking,0,Scam,001165b 
1,21.4649828406923,University Emails,Type,0,Safe,035S
4,10.3063164642035,University Phishing Emails,Type,0,Scam,076
3,16.0097515009431,Financial,Social Proof,0,Scam,004051l 
2,29.9078252793515,University Phishing Emails,Type,0,Scam,081
2,16.1523153158396,General,Type,1,Safe,027S
2,31.67559680522,General,Type,0,Safe,031S
2,11.774766887431,Health,Liking,0,Safe,006666aS 
2,46.2384991625413,Finance and Banking,Type,0,Safe,003S
3,18.401224171736,Health,Commitment/Consistency,1,Scam,022046c
1,17.166985399374,Finance and Banking,Type,0,Safe,022S
2,23.4239579391897,Social,Perceptual Contrast,1,Safe,027115S
2,25.2211380973674,Ideological,Liking,1,Safe,019364cS
2,14.3275036448645,University Phishing Emails,Type,0,Scam,075
4,9.30276222518,Financial,Liking,0,Safe,009261gS 
1,16.0279066967605,Finance and Banking,Type,0,Safe,032S
1,7.61067753466932,Social,Commitment/Consistency,0,Safe,029045S
4,16.1415487432823,University Phishing Emails,Type,0,Scam,100
4,8.37847618203409,Financial,Social Proof,1,Safe,000251fS
3,27.6782292441173,Legal,Commitment/Consistency,1,Safe,024142S
3,22.236700544282,General,Type,0,Safe,039S
3,21.2005723958732,University Phishing Emails,Type,0,Scam,042
3,23.3727806677973,Financial,Liking,0,Scam,009861a 
3,32.9686478809513,Finance and Banking,Type,1,Scam,017
2,14.9893749884238,University Phishing Emails,Type,0,Scam,113
4,7.6463029431452,Lottery and Sweepstakes,Type,0,Scam,036
2,23.3416580892178,University Phishing Emails,Type,1,Scam,046
1,6.73567951916903,General,Type,0,Safe,005S
2,21.2072981962222,Ideological,Perceptual Contrast,1,Safe,027314S
2,13.0591420610751,Health,Perceptual Contrast,0,Scam,007616c
4,18.2052177790008,Security,Reciprocation,1,Safe,006823bS
4,11.0762815237783,Lottery & Sweepstakes,Type,0,Safe,034S
3,15.0746611797456,Financial,Scarcity,0,Scam,005671f 
3,9.27026835728407,University Phishing Emails,Type,1,Scam,054
4,3.34727290046521,Ideological,Reciprocation,1,Scam,019224c 
3,25.5450858494585,Financial,Commitment/Consistency,0,Scam,004241c
3,12.3276395830962,General,Type,1,Safe,019S
1,7.63487619367675,Finance and Banking,Type,0,Safe,011S
2,5.12570482815545,University Phishing Emails,Type,1,Scam,086
3,11.9418756565387,Health,Reciprocation,1,Safe,004926aS
2,32.4089309764531,University Phishing Emails,Type,1,Scam,123
4,8.48321278599951,Financial,Social Proof,0,Scam,000251f
1,5.95485064654986,General,Type,0,Safe,025S
1,9.35386739308206,Finance and Banking,Type,0,Safe,012S
1,5.60534948363284,University Phishing Emails,Type,0,Scam,043
2,25.2320657451532,Ideological,Reciprocation,0,Safe,010224bS
2,14.6260891596044,Social,Perceptual Contrast,1,Scam,027215
