userId,reactTime,category,type,hasAtt,realId,emailCode
1,13.9490579929552,Financial,Social Proof,1,Scam,004051l 
1,10.0089021173771,Finance and Banking,Type,0,Safe,008S
2,10.67933690059,Financial,Scarcity,0,Scam,005671f 
1,7.39345903572394,University Phishing Emails,Type,1,Scam,074
4,8.99895549373468,General,Type,0,Scam,026
1,7.81249557621777,Finance and Banking,Type,0,Safe,033S
1,6.62527857359964,University Phishing Emails,Type,1,Scam,088
1,7.10495237540454,Ideological,Authority,0,Safe,023234S
1,7.9862206534599,General,Type,0,Safe,020S
1,8.80268753651762,Finance and Banking,Type,0,Safe,011S
2,9.62527890433557,Legal,Reciprocation,1,Safe,021022S
2,5.19045569980517,Social,Reciprocation,1,Safe,026325S
1,11.4074656070443,General,Type,0,Safe,027S
3,14.8985988798086,Legal,Perceptual Contrast,1,Scam,020812
3,8.81324373109965,Health,Liking,0,Scam,007466c
1,7.75506062968634,General,Type,0,Safe,009S
1,9.59025453799404,University Emails,Type,0,Safe,040S
4,8.32108579704072,Lottery and Sweepstakes,Type,0,Scam,136
3,7.86356062203413,General,Type,0,Safe,019S
1,6.94286173552973,Legal,Authority,1,Safe,012032bS 
2,12.3803474719753,Legal,Liking,0,Scam,006162b
1,8.76360322255641,General,Type,0,Safe,014S
1,5.47284184425371,General,Type,0,Safe,007S
1,7.5387446344248,Ideological,Reciprocation,1,Scam,019224c 
2,10.1987952126074,Legal,Reciprocation,1,Scam,021022
1,4.41403263434768,General,Type,0,Safe,005S
1,3.24056884914171,University Phishing Emails,Type,0,Scam,105
1,7.89065858139656,Finance and Banking,Type,0,Safe,028S
3,26.8306745499722,Job Offer,Type,0,Scam,028
4,5.88513076835079,University Phishing Emails,Type,0,Scam,050
3,6.54891219863202,Legal,Commitment/Consistency,0,Safe,024242S
1,9.07473842689069,Health,Authority,1,Safe,001536bS 
2,10.5407767581055,Financial,Commitment/Consistency,0,Safe,004241cS
1,5.74624979903456,Security,Perceptual Contrast,0,Safe,002913bS
3,5.82975804363377,Security,Authority,1,Scam,007033b
1,5.29527445248095,Finance and Banking,Type,0,Scam,018
1,7.63974951690761,Security,Liking,1,Safe,001963cS
1,4.31102605711203,Finance and Banking,Type,0,Safe,001S
3,6.88465482013999,Social,Authority,1,Scam,009735a
3,2.09053832094651,Security,Social Proof,0,Scam,002253c
1,4.79270419967361,Financial,Scarcity,1,Safe,005671fS 
3,7.62932727579027,Legal,Scarcity,0,Scam,026272
1,3.69819721789099,General,Type,0,Safe,021S
3,2.43900519871386,Health,Social Proof,0,Safe,001856cS
1,0.597813482570928,University Phishing Emails,Type,0,Scam,100
3,0.309561829897575,Financial,Liking,1,Scam,009261g 
2,0.206399800488725,Health,Authority,0,Scam,001536b 
4,0.256866190116853,Legal,Scarcity,1,Safe,026172S
1,0.282008759619202,Legal,Social Proof,0,Safe,025152S
3,0.19405987492064,Finance and Banking,Type,0,Safe,006S
2,0.191878914018162,University Phishing Emails,Type,0,Scam,093
1,0.266764193598647,Financial,Reciprocation,0,Safe,014621bS 
4,0.182855080871377,Lottery and Sweepstakes,Type,0,Scam,034
2,0.215284718957264,University Phishing Emails,Type,0,Scam,109
1,0.169556643813848,General,Type,0,Safe,015S
3,0.107084716146346,University Phishing Emails,Type,0,Scam,090
2,0.141775356372818,Finance and Banking,Type,0,Safe,016S
4,0.147303830948658,Health,Social Proof,1,Scam,001856c
3,0.203366829431616,University Phishing Emails,Type,0,Scam,072
3,6.21057187212864,Health,Commitment/Consistency,0,Scam,022046c
1,4.04409516579472,Social,Reciprocation,0,Scam,026325
1,6.9960974889691,Financial,Perceptual Contrast,0,Safe,020111S
4,3.70414640550734,Lottery and Sweepstakes,Type,0,Scam,036
3,9.89188202301739,Legal,Liking,1,Safe,006162bS
2,4.76098302658647,Ideological,Authority,0,Scam,023334
1,3.37822769972263,Lottery & Sweepstakes,Type,0,Safe,034S
3,3.44887111952994,Security,Perceptual Contrast,1,Scam,002913b
2,5.11120519088581,Health,Perceptual Contrast,0,Scam,007616c
3,2.06443856295664,University Phishing Emails,Type,0,Scam,079
3,9.14020562026417,Ideological,Scarcity,1,Safe,008674eS
3,3.86085873103002,Ideological,Reciprocation,0,Safe,010224bS
2,6.2118829623796,University Phishing Emails,Type,0,Scam,099
2,4.44843089225469,University Phishing Emails,Type,0,Scam,048
3,4.06454440276138,Finance and Banking,Type,0,Safe,003S
2,2.81119970045984,Health,Perceptual Contrast,0,Safe,007616cS
1,3.90109537553508,Ideological,Commitment/Consistency,0,Scam,003144c 
4,2.26034798793262,University Phishing Emails,Type,0,Scam,097
