userId,reactTime,category,type,hasAtt,realId,emailCode
3,11.8670911070585,University Phishing Emails,Type,0,Scam,066
2,16.6134564957974,University Phishing Emails,Type,1,Scam,119
2,18.6016483916283,Ideological,Liking,1,Scam,017864e
4,14.5172066049436,Health,Liking,1,Scam,006666a 
4,14.5771527191628,Health,Perceptual Contrast,1,Scam,004816a
3,13.5951696614975,Social,Scarcity,0,Safe,025175S
3,9.22184623302383,Financial,Reciprocation,0,Scam,014621b 
3,11.800918955676,Finance and Banking,Type,0,Scam,022
3,18.3332868078396,Social,Perceptual Contrast,0,Scam,027115
2,8.80523656559853,Health,Reciprocation,0,Safe,015626aS
2,5.53260136163044,Financial,Scarcity,0,Scam,005671f 
3,14.2662520605718,Security,Social Proof,1,Scam,002253c
1,19.4391965818977,University Phishing Emails,Type,0,Scam,044
2,10.6595474943715,Ideological,Perceptual Contrast,0,Safe,027314S
3,7.20803014587364,Health,Reciprocation,0,Scam,015626a
1,17.2694738958908,University Phishing Emails,Type,0,Scam,117
3,9.75168285577456,Financial,Authority,0,Safe,003631gS 
3,5.72014717050115,Security,Liking,0,Scam,002363c
4,15.2277941094744,Finance and Banking,Type,0,Scam,140
2,7.82149457966989,Financial,Commitment/Consistency,0,Safe,005441jS 
3,13.8979553699228,Finance and Banking,Type,0,Safe,033S
2,8.40423035808271,Security,Authority,0,Safe,007033bS
1,3.45073280960059,University Phishing Emails,Type,1,Scam,103
1,8.83213282124416,General,Type,0,Safe,005S
3,5.81207217493284,Health,Reciprocation,0,Safe,004926aS
3,8.41106927491637,Security,Reciprocation,1,Scam,006823b
4,4.32581946609025,Legal,Social Proof,0,Safe,025152S
3,19.1082008789999,Job Offer,Type,0,Safe,037S
2,23.9927149014748,Finance and Banking,Type,0,Safe,023S
3,13.4917491116066,Financial,Liking,0,Safe,009261gS 
1,13.5139325111322,General,Type,0,Safe,026S
2,4.625911877627,General,Type,0,Safe,025S
1,13.5297291290171,General,Type,0,Safe,030S
3,10.4046745552732,University Phishing Emails,Type,0,Scam,046
2,9.10658020421943,Health,Liking,1,Safe,006666aS 
3,25.2098889606241,Social,Liking,1,Scam,001165b 
2,9.72175593828615,Health,Authority,1,Safe,015836aS
3,14.2977391256027,Ideological,Social Proof,1,Safe,008754eS
2,18.3917124645104,University Phishing Emails,Type,0,Scam,081
3,9.78281271085325,Social,Scarcity,0,Scam,025175
4,12.9389799406763,Financial,Liking,0,Scam,009861a 
3,10.6423494889259,Social,Liking,1,Safe,001165bS 
3,12.5021948567046,Ideological,Scarcity,0,Safe,010174aS 
2,6.92254001412948,Job Offer,Type,0,Safe,038S
3,19.1770153917805,Ideological,Commitment/Consistency,1,Safe,003144cS 
4,13.9680545155315,Legal,Perceptual Contrast,0,Scam,005912b
