userId,reactTime,category,type,hasAtt,realId,emailCode
3,21.7941784174182,University Phishing Emails,Type,0,Scam,077
1,22.3187757383566,General,Type,0,Safe,019S
2,26.9468522435054,Health,Social Proof,1,Scam,001856c
2,17.4170403305907,University Phishing Emails,Type,0,Scam,064
1,11.5021139832679,General,Type,1,Scam,024
3,37.5836678033229,Social,Authority,1,Safe,009735aS
4,32.5802815931384,University Phishing Emails,Type,0,Scam,046
4,8.77931851777248,University Phishing Emails,Type,0,Scam,066
4,8.39879686688073,Financial,Authority,0,Scam,003631g 
1,25.9072638805956,Ideological,Commitment/Consistency,0,Scam,003144c 
1,7.12751009687781,General,Type,0,Safe,013S
4,20.9974730762187,Legal,Scarcity,1,Safe,026172S
2,8.33747596712783,Ideological,Reciprocation,1,Safe,010224bS
3,7.94440767611377,Health,Scarcity,0,Safe,007876cS 
4,21.9278447488323,Security,Authority,1,Scam,007033b
1,20.7888136655092,Legal,Social Proof,0,Safe,025052S
4,18.072852139594,Finance and Banking,Type,0,Scam,008
1,6.68537317938171,University Phishing Emails,Type,1,Scam,073
1,10.383577442728,General,Type,1,Safe,021S
1,13.5628425115719,Finance and Banking,Type,0,Safe,008S
1,8.00657033268362,General,Type,0,Safe,027S
1,12.6627489426173,General,Type,0,Safe,002S
1,0.0204416229389608,Job Offer,Type,0,Safe,038S
1,13.7118565978017,Social,Reciprocation,0,Safe,026425S
2,5.15422140154988,Lottery & Sweepstakes,Type,0,Safe,034S
3,22.8052132024895,Health,Authority,0,Scam,001536b 
4,5.39983211178333,Finance and Banking,Type,0,Scam,139
1,7.0870869231876,University Phishing Emails,Type,1,Scam,131
1,0.0482536607887596,Job Offer,Type,0,Scam,029
1,10.1781812035479,General,Type,0,Safe,015S
3,15.1205861933995,Health,Liking,0,Safe,006666aS 
2,32.473848819267,University Phishing Emails,Type,1,Scam,098
1,11.6235558248591,Social,Perceptual Contrast,1,Safe,027215S
4,4.35374485817738,Health,Scarcity,1,Scam,011076d 
2,20.5373870616313,Job Offer,Type,0,Safe,036S
3,16.514966896968,Ideological,Reciprocation,1,Scam,019224c 
4,6.06527831405401,University Phishing Emails,Type,0,Scam,058
1,13.0109788884874,Security,Liking,0,Safe,001963cS
4,14.1372397458181,Legal,Commitment/Consistency,0,Safe,024242S
1,25.8835425488651,General,Type,0,Safe,029S
4,10.3636018454563,Security,Reciprocation,1,Safe,006823bS
4,28.1063649705611,Ideological,Perceptual Contrast,1,Scam,027414
4,13.2346159457229,Security,Commitment/Consistency,1,Scam,021143
1,13.3983864069451,Finance and Banking,Type,0,Safe,004S
1,14.1157516324893,Ideological,Scarcity,0,Safe,008674eS
4,34.2019174192101,General,Type,0,Scam,025
1,15.5232882157434,Finance and Banking,Type,0,Safe,032S
4,22.5878802251536,Social,Perceptual Contrast,1,Scam,027115
2,7.98075403529219,General,Type,0,Safe,020S
4,20.5458502718247,Social,Commitment/Consistency,0,Scam,029145
4,15.0819771790411,Security,Commitment/Consistency,1,Safe,006943bS
3,12.5397605176549,Legal,Reciprocation,1,Scam,021022
1,12.3316385743674,Finance and Banking,Type,0,Safe,006S
4,17.1692814044654,University Phishing Emails,Type,0,Scam,063
3,19.2728522056714,Social,Liking,0,Safe,001465aS
4,18.3454443763476,Ideological,Commitment/Consistency,1,Safe,003144cS 
1,6.29341025231406,General,Type,0,Safe,024S
4,11.5597824200522,Financial,Liking,1,Safe,009261gS 
3,14.0213237309363,University Phishing Emails,Type,0,Scam,126
2,15.2352407309227,Social,Scarcity,0,Safe,025275S
4,12.3005157373846,Job Offer,Type,0,Scam,033
4,9.63393539609388,Legal,Social Proof,0,Scam,025052
3,18.1841227822006,Social,Social Proof,1,Scam,004455
