userId,reactTime,category,type,hasAtt,realId,emailCode
2,40.0396553708124,Security,Authority,0,Safe,007033bS
1,0.460577808436938,General,Type,1,Safe,021S
1,0.0262864222750068,Security,Liking,0,Scam,002363c
1,16.9158864254132,Finance and Banking,Type,0,Safe,028S
3,19.2018883226556,Social,Reciprocation,1,Safe,026425S
2,15.3906620440539,Social,Commitment/Consistency,0,Safe,029145S
1,26.6884138645255,Finance and Banking,Type,0,Safe,003S
1,21.9790843097144,General,Type,0,Safe,015S
4,22.172082050005,General,Type,0,Safe,018S
4,24.7278443248942,Security,Reciprocation,1,Scam,006823b
1,24.9457929155906,Finance and Banking,Type,0,Safe,032S
2,12.9263699037838,Security,Authority,1,Scam,007033b
2,28.5780178367277,Security,Liking,0,Scam,001963c
1,9.28637630713638,General,Type,0,Safe,009S
2,23.8280985399033,Ideological,Scarcity,0,Scam,010174a 
3,24.4324653108488,Security,Social Proof,1,Safe,024853S
2,16.9265872070682,Social,Reciprocation,0,Scam,026425
4,14.7446097537177,Lottery and Sweepstakes,Type,0,Scam,035
4,9.89214744605124,Job Offer,Type,0,Scam,029
3,39.1470852252096,Finance and Banking,Type,0,Scam,006
2,14.1246781794471,Ideological,Social Proof,1,Safe,021554S
2,13.0895570716821,General,Type,0,Safe,020S
3,25.443350982212,Security,Reciprocation,0,Safe,006823bS
4,6.63771075441036,Finance and Banking,Type,0,Scam,004
4,25.0153124404605,Finance and Banking,Type,0,Scam,020
2,17.4651805370231,Finance and Banking,Type,0,Scam,005
4,7.36657445336459,Finance and Banking,Type,0,Scam,009
4,12.3397790055024,Phishing Emails,Type,0,Scam,038
3,19.7030962246936,Ideological,Scarcity,1,Scam,008674e
1,13.5196611523861,General,Type,0,Safe,005S
2,13.67493378371,Social,Reciprocation,1,Safe,026325S
2,51.0650100680068,Ideological,Reciprocation,1,Safe,019224cS
4,9.53863136627479,Finance and Banking,Type,0,Scam,003
2,59.9338842318975,Finance and Banking,Type,0,Scam,023
2,10.1333104454097,Finance and Banking,Type,0,Safe,006S
4,17.5230394413811,General,Type,1,Safe,039S
2,14.1333167296252,Ideological,Liking,1,Safe,019364cS
3,12.4178047802998,Lottery & Sweepstakes,Type,0,Safe,034S
3,14.7603217412252,Social,Authority,1,Scam,009735a
2,8.72965783166001,General,Type,1,Safe,002S
1,9.04286497691646,Security,Authority,1,Safe,000433aS
2,34.6804616223089,Phishing Emails,Type,0,Scam,037
1,15.2854766648379,Finance and Banking,Type,0,Scam,021
1,14.1397124584764,Finance and Banking,Type,0,Safe,012S
2,8.97095280053327,Ideological,Reciprocation,0,Safe,010224bS
2,12.8504318282939,Social,Authority,0,Safe,009735aS
2,13.1066330756294,Security,Scarcity,0,Scam,025573
4,3.77391659258865,Lottery and Sweepstakes,Type,0,Scam,036
3,40.2985115551273,Finance and Banking,Type,0,Scam,015
2,10.849448836816,General,Type,0,Safe,027S
4,19.47757906263,Job Offer,Type,0,Scam,033
2,12.1963065715972,Ideological,Authority,1,Scam,023234
4,7.05966050416464,Job Offer,Type,0,Scam,028
2,25.0842399213579,Security,Reciprocation,1,Scam,026823
3,15.9548941861722,Social,Social Proof,1,Scam,028455
2,16.9022452689242,General,Type,0,Safe,017S
2,19.3940201572841,Social,Commitment/Consistency,1,Scam,029045
3,6.87068899371661,Security,Commitment/Consistency,0,Scam,006943b
1,5.79696727945702,General,Type,0,Safe,014S
4,5.89946365449578,General,Type,1,Scam,024
2,7.14858683402417,Ideological,Commitment/Consistency,0,Safe,003144cS 
3,12.7663820886519,Finance and Banking,Type,0,Safe,001S
4,10.3351650314289,Job Offer,Type,0,Scam,031
2,10.4965198397986,Social,Social Proof,1,Scam,004455
2,11.4422287446214,Social,Commitment/Consistency,0,Scam,029145
3,16.8840509965084,Social,Liking,1,Scam,001465a 
3,11.2232164592133,General,Type,0,Scam,025
2,6.01731579826446,Ideological,Liking,1,Safe,017864eS
4,7.50077164167305,Security,Scarcity,1,Scam,011773c
2,11.4124290870386,Finance and Banking,Type,0,Scam,001
2,9.74055970978225,Security,Commitment/Consistency,0,Scam,021143
4,9.09147873404436,Finance and Banking,Type,1,Scam,010
1,16.3574348156108,Finance and Banking,Type,0,Safe,011S
1,13.5843619683874,Social,Perceptual Contrast,0,Safe,027215S
1,17.3887552655069,General,Type,0,Safe,029S
4,16.4625375071191,Finance and Banking,Type,1,Scam,019
3,18.0315592520637,Finance and Banking,Type,0,Scam,007
2,6.72875719715375,Ideological,Social Proof,0,Scam,021554
1,8.34218191029504,Finance and Banking,Type,0,Safe,008S
3,4.39294521708507,Ideological,Perceptual Contrast,1,Scam,027314
1,15.1671879300266,University Emails,Type,0,Safe,040S
3,7.09083013166673,Ideological,Perceptual Contrast,1,Safe,027314S
2,8.10575129388599,Job Offer,Type,0,Safe,038S
1,4.14909354422707,General,Type,0,Safe,024S
2,4.82942848902894,Security,Perceptual Contrast,0,Safe,002913bS
2,7.46064428938553,Finance and Banking,Type,0,Safe,023S
3,4.06083334656432,Ideological,Commitment/Consistency,1,Scam,003144c 
2,8.98595764272613,Ideological,Authority,1,Safe,023334S
1,5.07913808978628,Ideological,Perceptual Contrast,1,Scam,027414
3,9.36173656093888,Job Offer,Type,0,Scam,030
1,4.39491186151281,Social,Perceptual Contrast,1,Scam,027215
2,6.86034674593247,Social,Liking,1,Safe,001165bS 
