userId,reactTime,category,type,hasAtt,realId,emailCode
4,37.6697623698565,Ideological,Authority,1,Safe,023334S
1,32.3004453869944,Financial,Perceptual Contrast,0,Safe,020111S
1,27.6364287939796,Finance and Banking,Type,0,Safe,028S
1,32.7739285541757,General,Type,0,Safe,027S
2,37.3645151645178,Security,Perceptual Contrast,0,Scam,002913b
3,40.4021054838959,Social,Liking,1,Scam,001165b 
4,15.0147444730101,Finance and Banking,Type,0,Safe,001S
1,23.1484604612342,Health,Authority,1,Safe,001536bS 
4,20.5602218401618,Social,Authority,1,Safe,009735aS
4,45.1639339056856,Social,Perceptual Contrast,0,Scam,027115
1,44.6100796510582,Financial,Authority,0,Safe,003331kS
4,27.1825087863544,General,Type,0,Safe,039S
1,43.1059816672059,General,Type,0,Safe,024S
1,10.5502206428791,General,Type,0,Safe,025S
4,39.5031331880891,Lottery and Sweepstakes,Type,0,Scam,136
4,16.6980712023797,Financial,Liking,1,Safe,009261gS 
4,21.1684347421979,Social,Reciprocation,1,Safe,026325S
4,7.91771023583715,University Phishing Emails,Type,1,Scam,095
1,17.881618541549,Lottery & Sweepstakes,Type,0,Safe,034S
2,59.9638309103902,Health,Scarcity,0,Scam,011076d 
4,14.7138939181168,University Phishing Emails,Type,0,Scam,053
3,25.5644537774497,Health,Liking,1,Safe,006666aS 
4,16.1332542621822,Legal,Reciprocation,1,Scam,008322d
4,14.2883230944281,Ideological,Commitment/Consistency,1,Safe,003144cS 
3,20.5113450317003,University Phishing Emails,Type,0,Scam,058
1,11.924817707506,General,Type,0,Safe,031S
1,23.0264645744464,Job Offer,Type,0,Safe,038S
1,42.9809514863591,Legal,Authority,1,Safe,012032bS 
2,26.4893736865197,Ideological,Social Proof,0,Scam,021554
1,20.0358598390303,Health,Reciprocation,1,Safe,004926aS
1,10.2226022164105,General,Type,0,Safe,013S
1,29.0400825153338,Social,Perceptual Contrast,0,Scam,027215
4,27.2690992836724,Security,Scarcity,0,Scam,025573
4,19.138782075257,University Phishing Emails,Type,0,Scam,133
4,25.4167699155805,Finance and Banking,Type,0,Scam,137
3,12.3561481994984,Financial,Reciprocation,1,Safe,014621bS 
4,19.1057468352374,Legal,Social Proof,1,Scam,025152
